key,year,season,observe_date,previous_cutting_date,location_1,location_2,location_3,location_4,cultivar,tea_kind,sample_label,replication,G1L,G2L,G3L,G4L,G5L,G6L,G7L,G8L,G9L,O1L,O2L,O3L,O4L,O5L,O6L,O7L,O8L,O9L,cutting_height,tea_buds_cm,leaf_number,avg_inter_node,open_plane,buds_weight_100,polyphenol,FAA,Theanine,caffeine,Gallic_Acid,Catechin,GC,EGC,EC,EGCG,GCG,ECG,CG,total_catechins
1091stDP1,109,1st,2020/3/11,2020/1/3,10,1,200,西,DP,black tea,1,1,0,0,0,0,2,1,3,0,0,0,0,0,1,10,3,0,0,0,55,8.19,3.7,1.544166667,0.6,142.1,33.35936965,14.36026828,3.328487377,13.70213251,2.259786727,0.472413102,2.09048468,3.07346795,1.041580511,6.528395833,1.29547382,2.474002608,,16.9758185
1091stDP2,109,1st,2020/3/11,2020/1/3,10,1,140,中,DP,black tea,2,2,0,0,0,0,0,0,2,0,0,0,0,0,6,14,3,0,0,0,55,10.96,4.4,1.555333333,0.5,131.8,34.41008634,15.42803524,3.987643076,14.33402326,2.470259386,0.461044337,2.289380537,3.033202763,1.138967326,6.498621678,1.319905726,2.454480399,,17.19560277
1091stDP3,109,1st,2020/3/11,2020/1/3,10,1,90,東,DP,black tea,3,3,0,0,0,0,0,3,1,0,0,0,0,1,8,7,1,0,0,0,55,9.76,4.4,1.894166667,0.6,123.2,33.28248749,15.30729388,4.183391281,13.58411637,2.113126572,0.399672176,1.994534446,2.6077459,0.99615743,6.324771532,1.366624796,2.301727162,,15.99123344
1091stT121,109,1st,2020/2/24,2020/12/23,6,3,50,南西,T12,black tea,1,1,0,1,0,2,2,1,1,0,0,0,0,2,13,8,2,0,0,0,53,7.41,4.3,2.119166667,0.7,118,39.0201429,19.14504359,5.097646942,14.27216067,2.458890437,0.827370248,2.126527883,2.711258529,1.217157618,6.514667809,1.425561362,2.598943357,,17.4214868
1091stT122,109,1st,2020/2/24,2020/12/23,6,4,110,中中,T12,black tea,2,2,0,0,0,2,4,4,1,0,0,0,0,1,13,8,1,0,0,0,53,7.03,4.4,2.4335,0.6,121.7,37.48521119,18.19065481,4.693148505,14.23586409,2.171046125,1.100545132,2.573085855,3.007962315,1.520930406,6.281028118,1.643388102,2.418300217,,18.54524015
1091stT123,109,1st,2020/2/24,2020/12/23,6,4,80,北東,T12,black tea,3,3,0,0,0,0,2,2,0,0,0,0,0,5,6,10,2,0,0,0,53,9.25,4.7,2.1285,0.7,106.6,36.1712206,19.396938,5.090956796,13.70220412,2.193625893,0.930213493,2.158713075,2.718076121,1.090382505,6.359986486,1.524305789,2.552865028,,17.3345425
1092ndDP1,109,2nd,2020/4/21,2020/3/11,10,1,200,西,DP,fresh leaves,1,1,0,0,1,14,9,0,0,0,0,0,0,3,17,9,1,0,0,0,56,9.59,4.2,2.251333333,0.2,93.4,125.6970105,15.15988502,5.722771935,44.58941972,0.705282669,3.344166062,16.97653912,52.21640805,19.84406606,101.3312114,9.15544232,19.31378348,,222.1816165
1092ndDP2,109,2nd,2020/4/21,2020/3/11,10,1,160,東,DP,fresh leaves,2,2,0,1,10,16,5,0,0,0,0,0,1,5,6,0,0,0,0,0,56,10.63,3.9,2.751833333,0.4,105.9,122.9325543,15.29923378,6.081794168,47.10952807,0.783618283,3.0363758,16.7296477,51.82425631,18.7038659,99.81643498,8.941485596,18.8837871,,217.9358534
1092ndDP3,109,2nd,2020/4/21,2020/3/11,10,1,140,中,DP,fresh leaves,3,3,0,0,3,14,10,2,0,0,0,0,0,4,18,5,1,0,0,0,56,10.69,3.8,2.758666667,0,102.1,130.1643118,14.26198903,5.246438144,45.43172204,0.759665609,3.324155312,17.1426972,52.91040026,19.9564128,101.7340561,9.099420444,19.92631274,,224.0934548
1092ndFS1,109,2nd,2020/4/19,2020/3/12,5,2,119,南西,FS,fresh leaves,1,1,0,0,3,13,10,2,0,0,0,0,0,7,3,1,0,0,0,0,58,6.46,3,2.070833333,0.1,98.6,129.6062435,17.48600605,7.624840251,44.29623933,0.720911075,3.679025611,15.50839894,37.71420647,18.68954025,117.0125433,11.36077318,29.01963109,,232.9841188
1092ndFS2,109,2nd,2020/4/19,2020/3/12,5,2,98,中,FS,fresh leaves,2,2,0,0,0,4,8,3,0,0,0,0,0,0,4,6,1,0,0,0,58,7.04,3.6,1.901833333,0.1,106.9,137.2576997,18.90670236,8.497731252,48.88917644,0.78148982,3.535183519,15.45092876,36.35441688,17.70897943,119.5346836,12.00768178,30.11351082,,234.7053848
1092ndFS3,109,2nd,2020/4/19,2020/3/12,5,1,40,北東,FS,fresh leaves,3,3,0,0,0,0,5,6,0,0,0,0,0,1,4,7,1,0,0,0,58,7.68,3.7,2.013333333,0,112.5,135.2123581,18.55274887,8.59162683,46.45464582,0.778804319,3.84420822,15.74769525,36.56461711,18.78870236,120.4926894,12.35462004,31.03683475,,238.8293671
1092ndT121,109,2nd,2020/4/8,2020/2/26,6,3,51,南西,T12,fresh leaves,1,1,0,0,6,15,16,1,0,0,0,0,0,2,12,10,0,0,0,0,56,8.55,3.5,2.385833333,0,88.1,112.9311726,17.13868505,6.379262623,40.00523787,1.119380762,2.12169469,14.54241117,42.7049587,14.65774231,88.2477616,8.931509763,16.14923882,,187.355317
1092ndT122,109,2nd,2020/4/8,2020/2/26,6,2,60,北中,T12,fresh leaves,2,2,0,0,4,15,12,2,0,0,0,0,0,1,9,6,0,0,0,0,56,6.99,3.2,2.189333333,0,93.7,95.9647634,19.55213239,7.71735866,41.0698519,1.026040157,1.700930464,13.31080798,38.55115248,12.62329617,76.50416614,8.03574766,13.65721913,,164.38332
1092ndT123,109,2nd,2020/4/8,2020/2/26,6,4,081中東,NULL,T12,fresh leaves,3,3,0,0,2,19,15,1,0,0,0,0,0,0,1,4,0,0,0,0,56,8.41,3.3,2.51,0.2,94.5,105.6536573,18.78727627,7.940995148,39.8174131,0.952420624,2.359102965,13.93214959,40.40235577,14.83595629,84.33855061,9.201029853,15.65612347,,180.7252686
1092ndT181,109,2nd,2020/5/18,2020/3/30,2,1,40,中東,T18,fresh leaves,1,1,0,0,1,4,15,1,0,0,0,0,0,0,2,5,0,0,0,0,60,10.28,4.4,2.201285714,0.1,154.3,138.8622217,24.08629789,12.97406602,59.78326997,0.628918413,6.945825821,32.17236577,43.82751458,25.15274958,87.32530966,10.76476244,29.42358212,,235.61211
1092ndT182,109,2nd,2020/5/18,2020/3/30,2,1,70,北中,T18,fresh leaves,2,2,0,0,0,8,6,3,1,0,0,0,0,0,1,0,0,0,0,0,60,12.77,5.3,2.376309524,0,173.7,152.0163052,20.18168083,9.753350881,70.29916622,0.666814752,7.813056929,35.11293676,49.57152023,29.31184288,102.7096748,12.15013802,37.05108131,,273.7202509
1092ndT183,109,2nd,2020/5/18,2020/3/30,3,1,100,南西,T18,fresh leaves,3,3,0,0,0,10,8,3,0,0,0,0,0,1,2,2,1,0,0,0,60,12.45,5.4,2.266166667,0,193.5,144.6489613,21.7898485,10.57904805,67.10890247,0.614796681,7.511796044,34.95395729,47.75624685,28.16816446,96.38188641,11.62255942,34.30977072,,260.7043812
1092ndT81,109,2nd,2020/5/7,2020/3/15,11,2,30,西,T8,fresh leaves,1,1,0,0,0,1,13,6,0,0,0,0,0,0,3,2,4,0,0,0,65,9.08,4.4,2.005333333,0.6,147,130.4183068,32.54968785,16.2474369,62.55999846,0.720098138,2.796786043,22.47815558,42.60727988,12.45165497,122.9688613,11.35672918,22.42022301,,237.07969
1092ndT82,109,2nd,2020/5/7,2020/3/15,11,2,70,中,T8,fresh leaves,2,2,0,0,0,0,8,3,0,0,0,0,0,0,8,9,3,0,0,0,65,7.3,4.2,1.707166667,0.6,113.5,150.8441922,24.06098073,11.68115432,59.72656179,0.632097341,3.495913479,26.39501363,51.90627828,15.18085146,133.5837843,12.11676927,24.91807514,,267.5966855
1092ndT83,109,2nd,2020/5/7,2020/3/15,11,2,100,東,T8,fresh leaves,3,3,0,0,0,2,5,6,0,0,0,0,0,0,10,14,2,0,0,0,65,7.36,4,1.835166667,0.6,133.3,138.7177227,26.1167886,12.9331005,65.14071577,0.67639653,3.187264685,24.17439417,48.11392832,13.56562955,139.0889453,12.59059831,25.99447454,,266.7152349
1092ndDP1,109,2nd,2020/4/21,2020/3/11,10,1,200,西,DP,black tea,1,1,0,0,1,14,9,0,0,0,0,0,0,3,17,9,1,0,0,0,56,9.59,4.2,2.251333333,0.2,93.4,57.74056665,16.95663036,4.044686408,42.95506273,2.982987379,2.669186287,19.90396936,16.38541746,4.425957361,2.299739103,2.44958168,3.906631115,,52.04048237
1092ndDP2,109,2nd,2020/4/21,2020/3/11,10,1,160,東,DP,black tea,2,2,0,1,10,16,5,0,0,0,0,0,1,5,6,0,0,0,0,0,56,10.63,3.9,2.751833333,0.4,105.9,52.59529166,15.06473476,3.506632789,41.3589628,2.953527025,2.352088988,19.38071986,13.45907042,3.698385466,0.62663483,2.369338208,2.970275211,,44.85651298
1092ndDP3,109,2nd,2020/4/21,2020/3/11,10,1,140,中,DP,black tea,3,3,0,0,3,14,10,2,0,0,0,0,0,4,18,5,1,0,0,0,56,10.69,3.8,2.758666667,0,102.1,46.95469814,15.20426423,3.5094333,40.43723626,2.620448419,2.103656871,18.81429893,12.52913063,3.154058258,-0.716167323,2.347830571,2.001136451,,40.23394439
1092ndFS1,109,2nd,2020/4/19,2020/3/12,5,2,119,南西,FS,black tea,1,1,0,0,3,13,10,2,0,0,0,0,0,7,3,1,0,0,0,0,58,6.46,3,2.070833333,0.1,98.6,59.02706042,22.74755041,6.723032887,22.20360057,3.087914079,1.481593017,12.54746714,7.103380209,2.61262199,8.798758422,1.283469391,5.56716356,,39.39445372
1092ndFS2,109,2nd,2020/4/19,2020/3/12,5,2,98,中,FS,black tea,2,2,0,0,0,4,8,3,0,0,0,0,0,0,4,6,1,0,0,0,58,7.04,3.6,1.901833333,0.1,106.9,49.74028519,23.62466565,6.880482263,19.98070142,2.688669254,1.040097986,11.38249562,6.149046638,2.225324453,7.919913718,1.18807518,4.420423601,,34.3253772
1092ndFS3,109,2nd,2020/4/19,2020/3/12,5,1,40,北東,FS,black tea,3,3,0,0,0,0,5,6,0,0,0,0,0,1,4,7,1,0,0,0,58,7.68,3.7,2.013333333,0,112.5,54.95949999,23.00171913,6.549971995,22.19303825,2.719561705,1.058659979,12.01171999,6.084997863,2.054101384,7.323118917,1.199424674,3.733402861,,33.46542567
1092ndT121,109,2nd,2020/4/8,2020/2/26,6,3,51,南西,T12,green tea,1,1,0,0,6,15,16,1,0,0,0,0,0,2,12,10,0,0,0,0,56,8.55,3.5,2.385833333,0,88.1,110.1144409,23.58702993,6.281920272,22.00848854,0.635973785,1.161442081,8.267432674,21.331884,7.849569515,57.56336437,6.065611061,11.07076874,,113.3100724
1092ndT122,109,2nd,2020/4/8,2020/2/26,6,2,60,北中,T12,green tea,2,2,0,0,4,15,12,2,0,0,0,0,0,1,9,6,0,0,0,0,56,6.99,3.2,2.189333333,0,93.7,123.1343315,24.89614187,7.472120952,22.66179416,0.60537077,1.160095847,8.425860548,20.9134967,8.004424967,59.10005513,6.197381854,11.49464201,,115.2959571
1092ndT123,109,2nd,2020/4/8,2020/2/26,6,4,81,中東,T12,green tea,3,3,0,0,2,19,15,1,0,0,0,0,0,0,1,4,0,0,0,0,56,8.41,3.3,2.51,0.2,94.5,113.451535,20.13373727,6.343369731,22.52697122,0.596429557,1.298946151,8.566489025,20.56689817,8.301017288,62.08295052,6.454532022,12.21174306,,119.4825762
1092ndT181,109,2nd,2020/5/18,2020/3/30,2,1,40,中東,T18,black tea,1,1,0,0,1,4,15,1,0,0,0,0,0,0,2,5,0,0,0,0,60,10.28,4.4,2.201285714,0.1,154.3,65.51731125,23.59691475,8.276310105,30.53499373,2.808443328,0.596535447,26.67410297,7.960434197,1.78390216,7.158066709,2.873756885,5.169701484,,52.21649986
1092ndT182,109,2nd,2020/5/18,2020/3/30,2,1,70,北中,T18,black tea,2,2,0,0,0,8,6,3,1,0,0,0,0,0,1,0,0,0,0,0,60,12.77,5.3,2.376309524,0,173.7,62.24980765,24.72675426,8.743176263,29.19937664,2.757757904,0.809090299,26.05824629,6.386757517,1.82153181,7.214872595,2.744209453,4.590475658,,49.62518362
1092ndT183,109,2nd,2020/5/18,2020/3/30,3,1,100,南西,T18,black tea,3,3,0,0,0,10,8,3,0,0,0,0,0,1,2,2,1,0,0,0,60,12.45,5.4,2.266166667,0,193.5,65.83043852,23.54906862,8.183627958,30.73820312,2.821376478,0.80600408,26.9754694,6.102626836,1.828471713,7.242868323,2.894832287,5.291017031,,51.14128967
1092ndT81,109,2nd,2020/5/7,2020/3/15,11,2,30,西,T8,green tea,1,1,0,0,0,1,13,6,0,0,0,0,0,0,3,2,4,0,0,0,65,9.08,4.4,2.005333333,0.6,147,144.5726623,25.39406289,11.32331431,68.05263284,0.709941875,3.691313993,29.73130592,46.36776057,15.08138965,135.8929595,14.3085683,25.46080102,,270.5340989
1092ndT82,109,2nd,2020/5/7,2020/3/15,11,2,70,中,T8,green tea,2,2,0,0,0,0,8,3,0,0,0,0,0,0,8,9,3,0,0,0,65,7.3,4.2,1.707166667,0.6,113.5,132.8707392,23.6093525,9.913105637,64.129231,0.614074981,3.474549206,29.60001001,47.4764317,14.55043702,131.4923929,13.63764699,23.56728171,,263.7987495
1092ndT83,109,2nd,2020/5/7,2020/3/15,11,2,100,東,T8,green tea,3,3,0,0,0,2,5,6,0,0,0,0,0,0,10,14,2,0,0,0,65,7.36,4,1.835166667,0.6,133.3,146.3676564,22.45286966,8.61448566,65.71451533,0.621415558,3.564105423,29.91471546,47.93957408,14.97539366,131.4327567,13.69131808,23.70568604,,265.2235495
1093rdDP1,109,3rd,2020/6/9,2020/4/23,2,4,81,東南,DP,fresh leaves,1,1,0,0,2,25,36,3,0,0,0,0,0,1,7,1,0,0,0,0,57,10.24,3.6,2.849833333,0,81.6,91.19,21.12,9.72,19.295,0.555,1.72,9.02,21.23,8.775,40.455,3.25,7.84,,92.295
1093rdDP2,109,3rd,2020/6/9,2020/4/23,2,5,40,中北,DP,fresh leaves,2,2,0,0,4,26,21,2,0,0,0,0,0,1,4,1,0,0,0,0,57,11.78,3.4,3.471666667,0,93.7,95.695,17.65,7.5,20.42,0.515,1.575,8.885,21.95,8.615,45.015,3.505,8.6,,98.14
1093rdDP3,109,3rd,2020/6/9,2020/4/23,2,6,030(060),西中,DP,fresh leaves,3,3,0,0,9,38,7,0,0,0,0,0,0,1,4,0,0,0,0,0,57,8.94,3.2,2.792333333,0,80.9,95.505,21.065,9.855,20.945,0.5,1.655,9.07,21.55,8.815,43.895,3.595,8.58,,97.16
1093rdFS1,109,3rd,2020/6/2,2020/4/19,5,2,130,南西,FS,fresh leaves,1,1,0,0,0,1,1,15,12,0,0,0,0,0,3,4,8,1,0,0,59,10.73,4.8,2.236285714,0.1,127.2,101.135,20.4,9.31,19.605,0.545,1.47,7.815,15.59,7.245,48.795,4.33,11.54,,96.785
1093rdFS2,109,3rd,2020/6/2,2020/4/19,5,2,109,中,FS,fresh leaves,2,2,0,0,1,2,10,10,4,0,0,0,0,1,3,4,1,0,0,0,59,11.04,4.3,2.5465,0,131,96.43,19.615,8.765,18.21,0.485,1.48,7.495,15.57,7.115,50.115,4.325,11.675,,97.77
1093rdFS3,109,3rd,2020/6/2,2020/4/19,5,1,50,北東,FS,fresh leaves,3,3,0,0,1,9,12,11,2,0,0,0,0,0,4,2,4,0,0,0,59,9.71,4.4,2.256666667,0.1,111.5,88.815,22.7,12.02,17.15,0.515,1.74,7.47,14.335,7.305,40.46,3.295,8.655,,83.26
1093rdT121,109,3rd,2020/5/25,2020/4/8,6,3,50,南西,T12,fresh leaves,1,1,0,2,26,30,6,0,0,0,0,0,0,0,1,1,0,0,0,0,57,9.22,4.8,1.937619048,0,72.1,92.34,26.83,10.22,28.535,1.2,1.18,7.67,16.505,5.34,30.25,3.31,6.645,,70.915
1093rdT122,109,3rd,2020/5/25,2020/4/8,6,4,110,中中,T12,fresh leaves,2,2,0,3,9,32,22,0,0,0,0,0,0,1,1,1,0,0,0,0,57,8.93,4.1,2.111,0,76,90.66,24.74,8.66,29.705,1.325,1.19,7.64,17.545,5.52,29.42,2.79,6.15,,70.245
1093rdT123,109,3rd,2020/5/25,2020/4/8,6,4,79,北東,T12,fresh leaves,3,3,0,3,18,34,9,2,0,0,0,0,0,1,1,0,0,0,0,0,57,8.03,3.9,2.0635,0,64.3,82.92,27.425,10.205,27.515,1.135,0.64,7.42,12.35,4.495,23.81,2.195,5.205,,56.115
1093rdT81,109,3rd,2020/6/30,2020/5/7,10,2,32,西,T8,fresh leaves,1,1,0,0,0,0,1,8,4,0,0,0,0,0,6,6,8,1,0,0,65,8.87,4,2.0575,0.2,163.9,113.335,28.99,18.48,26.33,0.615,2.065,14.66,24.17,5.88,47.275,4.12,8.995,,107.16
1093rdT82,109,3rd,2020/6/30,2020/5/7,10,2,50,中,T8,fresh leaves,2,2,0,0,0,0,3,3,7,1,0,0,0,0,2,5,10,5,0,0,65,9.58,3.9,2.294833333,0.3,153.7,118.465,21.46,14.13,26.25,0.53,2.14,15.455,26.51,6.155,50.165,3.86,9.4,,113.69
1093rdT83,109,3rd,2020/6/30,2020/5/7,10,2,91,東,T8,fresh leaves,3,3,0,0,0,0,0,1,9,2,0,0,0,0,2,3,8,3,0,0,65,9.13,4,2.253166667,0.5,149.6,119.935,26.445,17.36,30.065,0.61,2.055,15.01,25.45,5.97,53.215,4.08,9.805,,115.575
1093rdT181,109,3rd,2020/6/23,2020/5/4,12,2,40,北東,T18,fresh leaves,1,1,0,0,1,11,32,10,0,0,0,0,0,0,0,2,0,0,0,0,60,9.16,4.3,2.0855,0,117.1,115.795,32.22,20.18,38.885,0.765,2.945,14.595,21.835,8.095,44.405,5.015,10.245,,107.14
1093rdT182,109,3rd,2020/6/23,2020/5/4,12,2,60,中中,T18,fresh leaves,2,2,0,0,1,25,33,7,1,0,0,0,0,1,7,8,1,0,0,0,60,7.55,3.8,1.914166667,0.1,101.4,117.43,26.71,15.435,42.275,0.645,2.76,14.78,22.745,7.76,45.49,4.46,10.555,,108.55
1093rdT183,109,3rd,2020/6/23,2020/5/4,12,1,50,南西,T18,fresh leaves,3,3,0,0,3,8,33,10,1,0,0,0,0,0,2,2,0,0,0,0,60,8.96,4,2.049333333,0.3,119.2,124.37,28.615,16.685,44.14,0.74,3.03,15.26,23.435,8.425,47.26,5.1,11.08,,113.595
1093rdDP1,109,3rd,2020/6/9,2020/4/23,2,4,81,東南,DP,green tea,1,1,0,0,2,25,36,3,0,0,0,0,0,1,7,1,0,0,0,0,57,10.24,3.6,2.849833333,0,81.6,115.1,18.94,5.855,27.265,0.285,1.84,11.43,28.07,6.905,45.755,4.295,7.415,,105.695
1093rdDP2,109,3rd,2020/6/9,2020/4/23,2,5,40,中北,DP,green tea,2,2,0,0,4,26,21,2,0,0,0,0,0,1,4,1,0,0,0,0,57,11.78,3.4,3.471666667,0,93.7,110.04,23.75,8.135,28.225,0.56,2.14,12.03,25.755,7.235,42.19,4.18,7.285,,100.815
1093rdDP3,109,3rd,2020/6/9,2020/4/23,2,6,030(060),西中,DP,green tea,3,3,0,0,9,38,7,0,0,0,0,0,0,1,4,0,0,0,0,0,57,8.94,3.2,2.792333333,0,80.9,106.985,22.87,6.97,27.635,0.585,1.875,11.295,25.19,6.625,42.985,4.13,7.35,,99.455
1093rdFS1,109,3rd,2020/6/2,2020/4/19,5,2,130,南西,FS,black tea,1,1,0,0,0,1,1,15,12,0,0,0,0,0,3,4,8,1,0,0,59,10.73,4.8,2.236285714,0.1,127.2,45.2,25.025,7.995,24.89,2.545,1.22,15.685,5.555,1.14,4.26,0.94,1.945,,30.745
1093rdFS2,109,3rd,2020/6/2,2020/4/19,5,2,109,中,FS,black tea,2,2,0,0,1,2,10,10,4,0,0,0,0,1,3,4,1,0,0,0,59,11.04,4.3,2.5465,0,131,44.29,25.965,7.18,24.345,2.52,1.205,15.3,5.51,1.115,4.245,0.925,1.915,,30.22
1093rdFS3,109,3rd,2020/6/2,2020/4/19,5,1,50,北東,FS,black tea,3,3,0,0,1,9,12,11,2,0,0,0,0,0,4,2,4,0,0,0,59,9.71,4.4,2.256666667,0.1,111.5,43.505,26.005,8.11,25.14,2.57,1.17,15.85,5.705,1.155,4.26,0.895,1.895,,30.92
1093rdT121,109,3rd,2020/5/25,2020/4/8,6,3,50,南西,T12,green tea,1,1,0,2,26,30,6,0,0,0,0,0,0,0,1,1,0,0,0,0,57,9.22,4.8,1.937619048,0,72.1,101.36,30.44,9.26,30.675,0.645,1.38,9.5,18.59,6.025,36.095,4.035,7.155,,82.78
1093rdT122,109,3rd,2020/5/25,2020/4/8,6,4,110,中中,T12,green tea,2,2,0,3,9,32,22,0,0,0,0,0,0,1,1,1,0,0,0,0,57,8.93,4.1,2.111,0,76,97.29,31.905,9.26,31.025,0.415,1.35,9.185,18.45,5.985,38.22,4.75,7.58,,85.525
1093rdT123,109,3rd,2020/5/25,2020/4/8,6,4,79,北東,T12,green tea,3,3,0,3,18,34,9,2,0,0,0,0,0,1,1,0,0,0,0,0,57,8.03,3.9,2.0635,0,64.3,94.45,31.57,9.975,28.18,0.58,1.295,8.91,17.63,5.795,34.835,4.315,7.23,,80.005
1093rdT81,109,3rd,2020/6/30,2020/5/7,10,2,32,西,T8,black tea,1,1,0,0,0,0,1,8,4,0,0,0,0,0,6,6,8,1,0,0,65,8.87,4,2.0575,0.2,163.9,62.31,24.835,11.985,27.39,3.46,0.85,22.165,10,3.165,6.685,2.335,2.865,,48.075
1093rdT82,109,3rd,2020/6/30,2020/5/7,10,2,50,中,T8,black tea,2,2,0,0,0,0,3,3,7,1,0,0,0,0,2,5,10,5,0,0,65,9.58,3.9,2.294833333,0.3,153.7,60.595,23.545,9.315,26.515,3.465,0.785,23.145,9.08,2.86,7.13,2.075,2.93,,48.015
1093rdT83,109,3rd,2020/6/30,2020/5/7,10,2,91,東,T8,black tea,3,3,0,0,0,0,0,1,9,2,0,0,0,0,2,3,8,3,0,0,65,9.13,4,2.253166667,0.5,149.6,61.41,22.295,8.81,27.515,3.665,0.79,21.75,9.15,2.955,7.18,2.18,2.955,,46.965
1093rdT181,109,3rd,2020/6/23,2020/5/4,12,2,40,北東,T18,black tea,1,1,0,0,1,11,32,10,0,0,0,0,0,0,0,2,0,0,0,0,60,9.16,4.3,2.0855,0,117.1,59.515,30.62,11.415,42.135,3.49,1.745,28.88,7.1,2.23,6,2.08,2.84,,50.87
1093rdT182,109,3rd,2020/6/23,2020/5/4,12,2,60,中中,T18,black tea,2,2,0,0,1,25,33,7,1,0,0,0,0,1,7,8,1,0,0,0,60,7.55,3.8,1.914166667,0.1,101.4,55.63,32.91,12.625,39.425,3.24,1.495,27.36,6.645,2.055,5.625,1.785,3.385,,48.345
1093rdT183,109,3rd,2020/6/23,2020/5/4,12,1,50,南西,T18,black tea,3,3,0,0,3,8,33,10,1,0,0,0,0,0,2,2,0,0,0,0,60,8.96,4,2.049333333,0.3,119.2,59.6,34.245,13.815,29.225,2.64,1.075,20.55,4.82,1.635,4.71,1.28,2.355,,36.415
1094thDP1,109,4th,2020/7/30,2020/6/16,2,4,90,東南,DP,fresh leaves,1,1,0,3,23,44,16,1,0,0,0,0,0,3,4,0,0,0,0,0,56,5.71,3.2,1.728333333,0,54.7,85.7107434,17.70539199,8.820766,24.90494147,0.713926203,1.618870548,9.512104817,18.99723656,9.361624041,35.20558178,3.177090498,7.068653549,,84.9411618
1094thDP2,109,4th,2020/7/30,2020/6/16,2,5,74,中中,DP,fresh leaves,2,2,0,0,16,39,10,2,0,0,0,0,0,2,0,0,0,0,0,0,56,7.9,3.7,2.0825,0,62.5,80.69321678,22.84668597,11.38294905,25.50588002,0.818796677,1.545105339,9.370304941,18.11947096,8.689052549,31.24222429,2.930443784,6.388887152,,78.28548902
1094thDP3,109,4th,2020/7/30,2020/6/16,2,6,65,西北,DP,fresh leaves,3,3,0,1,21,31,4,0,0,0,0,0,0,1,0,0,0,0,0,0,56,6.52,3.6,1.782666667,0.1,51.4,81.2733074,17.70560712,8.914006254,24.1541151,0.687637543,1.536104162,9.502370456,19.95721158,9.154453912,32.62933117,2.611014081,6.266970236,,81.6574556
1094thT121,109,4th,2020/7/23,2020/5/28,7,1,180,南西,T12,fresh leaves,1,1,0,0,0,3,19,21,8,1,0,0,0,1,6,6,2,0,0,0,58,9.32,4.3,2.054404762,0.2,100.8,64.26720124,21.95254327,11.07269331,20.79704752,0.615099864,1.027835177,7.85235852,16.01902272,7.139764547,22.5849825,2.272486957,4.830096396,,61.72654681
1094thT122,109,4th,2020/7/23,2020/5/28,7,2,150,中中,T12,fresh leaves,2,2,0,0,0,1,11,35,14,1,0,0,0,0,6,7,4,0,0,0,58,10.46,4.7,2.18902381,0.1,98.3,64.81022051,23.6436966,13.49457951,20.57862602,0.587056387,0.716073685,6.686507249,15.27583265,7.014333056,23.49578458,2.104757412,4.915298394,,60.20858703
1094thT123,109,4th,2020/7/23,2020/5/28,7,2,120,北東,T12,fresh leaves,3,3,0,0,0,11,22,17,7,0,0,0,0,1,8,7,2,0,0,0,58,8.06,3.8,2.063833333,0.1,92.5,61.52755259,21.57714965,11.30272107,20.09880958,0.536057941,0.749797776,6.816346542,14.40462682,6.818381864,23.53527162,2.21373531,4.941289825,,59.47944976
1094thT181,109,4th,2020/8/11,2020/6/23,12,2,40,北東,T18,fresh leaves,1,1,0,0,0,4,11,18,2,0,0,0,0,0,6,15,10,0,0,0,63,5.62,3.6,1.490166667,0.1,104.2,133.1797146,19.94753313,9.154848696,37.92537897,0.817618396,2.182488501,13.59714644,21.02025373,10.66355587,61.3549299,5.651218322,13.78192395,,128.2515167
1094thT182,109,4th,2020/8/11,2020/6/23,12,2,70,中中,T18,fresh leaves,2,2,0,0,1,1,16,12,1,0,0,0,0,0,6,24,9,0,0,0,63,8.12,4.5,1.7925,0.3,114,129.3617883,20.61104468,11.88095081,35.24380194,0.774991272,2.259252159,13.29172613,20.44790194,10.61836569,56.76262041,5.186671133,12.32665324,,120.8931907
1094thT183,109,4th,2020/8/11,2020/6/23,12,1,70,南西,T18,fresh leaves,3,3,0,0,5,24,17,2,0,0,0,0,0,0,5,1,0,0,0,0,63,8.02,4.3,1.812,0.3,99.3,134.5916414,18.3496054,9.462222291,35.42522435,0.792627018,2.198149757,12.55356359,21.27124733,10.46200649,64.1916658,5.318950943,13.73049733,,129.7260812
1094thDP1,109,4th,2020/7/30,2020/6/16,2,4,90,東南,DP,black tea,1,1,0,3,23,44,16,1,0,0,0,0,0,3,4,0,0,0,0,0,56,5.71,3.2,1.728333333,0,54.7,35.90834606,21.14106461,6.420293918,25.95018381,2.483363905,0.703019852,9.677843197,5.364928453,1.48693484,4.368534465,0.991592834,1.941543535,,24.53439718
1094thDP2,109,4th,2020/7/30,2020/6/16,2,5,74,中中,DP,black tea,2,2,0,0,16,39,10,2,0,0,0,0,0,2,0,0,0,0,0,0,56,7.9,3.7,2.0825,0,62.5,32.91103848,23.03473281,7.58922017,24.44637696,2.123622036,0.606806426,8.338978985,4.68189985,1.392882549,4.162605923,1.034642273,1.766693621,,21.98450963
1094thDP3,109,4th,2020/7/30,2020/6/16,2,6,65,西北,DP,black tea,3,3,0,1,21,31,4,0,0,0,0,0,0,1,0,0,0,0,0,0,56,6.52,3.6,1.782666667,0.1,51.4,31.73189522,22.77600916,8.068656189,24.27696725,2.042239786,0.594846125,7.716107101,4.463073859,1.136750165,3.892988069,0.91053404,1.724216967,,20.43851633
